Product_Id,Product_Weight,Product_Sugar_Content,Product_Allocated_Area,Product_Type,Product_MRP,Store_Id,Store_Establishment_Year,Store_Size,Store_Location_City_Type,Store_Type,Product_Store_Sales_Total
FD8606,14.1,Regular,0.031,Meat,155.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3953.57
FD2670,12.38,Low Sugar,0.039,Dairy,153.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3533.3
FD1871,12.98,Regular,0.043,Breakfast,137.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3328.49
FD3631,13.91,Low Sugar,0.162,Fruits and Vegetables,110.35,OUT004,2009,Medium,Tier 2,Supermarket Type2,2986.62
FD5750,13.46,Low Sugar,0.011,Fruits and Vegetables,142.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3534.96
FD3768,11.05,Low Sugar,0.081,Canned,119.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,2535.28
FD4135,11.75,Low Sugar,0.035,Fruits and Vegetables,197.72,OUT003,1999,Medium,Tier 1,Departmental Store,4286.72
FD5126,15.19,Low Sugar,0.022,Canned,208.18,OUT003,1999,Medium,Tier 1,Departmental Store,5277.92
NC7422,11.51,No Sugar,0.064,Health and Hygiene,161.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,3483.35
FD7617,11.51,Regular,0.05,Canned,133.21,OUT004,2009,Medium,Tier 2,Supermarket Type2,2912.59
FD1670,14.26,Regular,0.026,Meat,181.37,OUT001,1987,High,Tier 2,Supermarket Type1,4519.54
FD4043,9.67,Low Sugar,0.035,Frozen Foods,120.82,OUT002,1998,Small,Tier 3,Food Mart,2241.67
FD2312,11.09,Low Sugar,0.033,Dairy,118.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,2519.6
DR4116,8.26,Low Sugar,0.014,Soft Drinks,62.9,OUT002,1998,Small,Tier 3,Food Mart,738.97
FD3867,12.36,Low Sugar,0.017,Seafood,167,OUT004,2009,Medium,Tier 2,Supermarket Type2,3795.84
FD3902,9.94,Low Sugar,0.029,Canned,116.89,OUT002,1998,Small,Tier 3,Food Mart,2222.45
FD8280,10.66,Low Sugar,0.1,Snack Foods,160.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3275.36
FD376,15.21,Regular,0.035,Canned,159.27,OUT001,1987,High,Tier 2,Supermarket Type1,3629.33
FD3570,12.88,Regular,0.026,Baking Goods,89.6,OUT001,1987,High,Tier 2,Supermarket Type1,2329.47
FD6789,11.67,Regular,0.098,Frozen Foods,139.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3068.4
FD5532,9.72,Regular,0.029,Meat,142.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,2690.35
DR6070,12.51,Regular,0.058,Soft Drinks,154.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,3579.68
FD4843,12.74,Regular,0.048,Breads,162.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3790.61
FD1649,14.13,Low Sugar,0.04,Fruits and Vegetables,138.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,3613.13
FD5124,10.15,Low Sugar,0.108,Baking Goods,131.3,OUT004,2009,Medium,Tier 2,Supermarket Type2,2564.81
FD3041,16.16,Low Sugar,0.029,Snack Foods,120.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3711.26
FD7555,12.88,Regular,0.037,Baking Goods,152.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3615.68
FD5561,10.7,Low Sugar,0.068,Snack Foods,169.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,3467.96
FD2948,13.8,Low Sugar,0.081,Fruits and Vegetables,139.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3551.38
FD3011,11.85,Regular,0.034,Dairy,165.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,3654.69
FD4604,9.19,Low Sugar,0.023,Fruits and Vegetables,101.21,OUT002,1998,Small,Tier 3,Food Mart,1734.26
DR2049,12.94,Low Sugar,0.028,Hard Drinks,174.83,OUT001,1987,High,Tier 2,Supermarket Type1,4086.83
FD4497,13.17,Regular,0.034,Fruits and Vegetables,122.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3077.27
FD4969,12.58,Low Sugar,0.028,Dairy,157.84,OUT004,2009,Medium,Tier 2,Supermarket Type2,3658.4
FD1402,14.5,Low Sugar,0.062,Meat,180.97,OUT001,1987,High,Tier 2,Supermarket Type1,4566.21
FD4898,11.39,Low Sugar,0.066,Canned,153.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3302.46
FD1107,7.96,Low Sugar,0.034,Fruits and Vegetables,86.72,OUT002,1998,Small,Tier 3,Food Mart,1159.75
DR2863,14.59,Low Sugar,0.183,Hard Drinks,161.64,OUT001,1987,High,Tier 2,Supermarket Type1,4189.17
FD6828,13.65,Low Sugar,0.011,Breads,159.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,3929.81
NC629,14.13,No Sugar,0.049,Household,130.21,OUT004,2009,Medium,Tier 2,Supermarket Type2,3442.55
FD610,10.64,Regular,0.025,Baking Goods,144.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,2948.97
NC823,12.73,No Sugar,0.016,Health and Hygiene,112.75,OUT004,2009,Medium,Tier 2,Supermarket Type2,2768.4
FD3536,14.6,Low Sugar,0.015,Baking Goods,147.56,OUT004,2009,Medium,Tier 2,Supermarket Type2,3903.07
NC3164,12.47,No Sugar,0.017,Health and Hygiene,174.78,OUT004,2009,Medium,Tier 2,Supermarket Type2,3980.71
DR6130,12.39,Regular,0.102,Soft Drinks,164.12,OUT004,2009,Medium,Tier 2,Supermarket Type2,3743
FD5038,17.24,Low Sugar,0.091,Snack Foods,104.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,3610.59
FD922,14.19,Low Sugar,0.028,Frozen Foods,155.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,3972.98
FD5905,11.29,Low Sugar,0.071,Dairy,154.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,3307.82
FD5331,13.35,Low Sugar,0.137,Breads,153.74,OUT004,2009,Medium,Tier 2,Supermarket Type2,3748.06
FD5471,14.51,Regular,0.111,Dairy,118.48,OUT004,2009,Medium,Tier 2,Supermarket Type2,3289.17
FD796,15.34,Low Sugar,0.076,Snack Foods,123.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3571.23
DR7855,11.76,Low Sugar,0.128,Soft Drinks,132.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,2962.38
FD1144,9.95,Low Sugar,0.115,Fruits and Vegetables,91.46,OUT002,1998,Small,Tier 3,Food Mart,1705.16
FD7510,16.09,Low Sugar,0.054,Fruits and Vegetables,158.33,OUT003,1999,Medium,Tier 1,Departmental Store,4461.82
NC2300,9.86,No Sugar,0.034,Household,113.58,OUT002,1998,Small,Tier 3,Food Mart,2138.25
FD4418,12.17,Low Sugar,0.053,Frozen Foods,120.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,2807.19
FD5157,12.96,Low Sugar,0.076,Snack Foods,149.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,3564.55
FD2447,10.07,Regular,0.006,Meat,104.49,OUT002,1998,Small,Tier 3,Food Mart,1999.45
DR6635,13.45,Low Sugar,0.092,Hard Drinks,153.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,3774.1
FD2138,10.7,Low Sugar,0.021,Dairy,136.6,OUT004,2009,Medium,Tier 2,Supermarket Type2,2799.52
NC7058,10.29,No Sugar,0.023,Health and Hygiene,123.32,OUT001,1987,High,Tier 2,Supermarket Type1,2434.95
DR2090,15.17,Regular,0.019,Soft Drinks,154.26,OUT001,1987,High,Tier 2,Supermarket Type1,4170.95
FD265,12.34,Low Sugar,0.04,Frozen Foods,145.92,OUT004,2009,Medium,Tier 2,Supermarket Type2,4169.21
FD5635,12.34,Regular,0.085,Fruits and Vegetables,145.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3344.33
FD4369,15.15,Regular,0.065,Baking Goods,213.31,OUT003,1999,Medium,Tier 1,Departmental Store,5374.15
FD7782,11.44,Low Sugar,0.042,Canned,153.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3320.72
NC1366,12.32,No Sugar,0.042,Health and Hygiene,138.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,3192.75
FD6001,13.12,Low Sugar,0.097,Snack Foods,175.61,OUT001,1987,High,Tier 2,Supermarket Type1,4143.01
FD5824,14.66,Low Sugar,0.006,Fruits and Vegetables,167.38,OUT003,1999,Medium,Tier 1,Departmental Store,4324.12
FD5732,11.08,Low Sugar,0.125,Frozen Foods,95.69,OUT002,1998,Small,Tier 3,Food Mart,2046.23
FD1851,10.87,Low Sugar,0.122,Dairy,130.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,2708.12
FD1776,12.07,Low Sugar,0.107,Dairy,118.99,OUT004,2009,Medium,Tier 2,Supermarket Type2,2747.61
DR6917,13.72,Low Sugar,0.051,Hard Drinks,144.15,OUT004,2009,Medium,Tier 2,Supermarket Type2,3636.68
FD2599,12.1,Regular,0.006,Frozen Foods,108.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,2533.09
FD8021,13.07,Regular,0.015,Canned,179.76,OUT003,1999,Medium,Tier 1,Departmental Store,4218.02
DR6286,9.37,Low Sugar,0.049,Soft Drinks,94.63,OUT002,1998,Small,Tier 3,Food Mart,1638.08
FD8404,16.52,Regular,0.121,Snack Foods,111.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3599.12
NC6670,12.69,No Sugar,0.022,Health and Hygiene,150.53,OUT004,2009,Medium,Tier 2,Supermarket Type2,3533.01
DR3,12.89,Low Sugar,0.026,Hard Drinks,152.4,OUT002,1998,Small,Tier 3,Food Mart,1290.81
FD8206,8.09,Low Sugar,0.007,Meat,118.46,OUT002,1998,Small,Tier 3,Food Mart,1837.38
NC5119,13.29,No Sugar,0.055,Household,192.75,OUT001,1987,High,Tier 2,Supermarket Type1,4532.72
FD2406,12.54,Low Sugar,0.077,Baking Goods,135.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3187.17
NC888,16.66,No Sugar,0.119,Others,168.63,OUT001,1987,High,Tier 2,Supermarket Type1,4801.09
FD2655,12.38,Low Sugar,0.046,Starchy Foods,138.81,OUT004,2009,Medium,Tier 2,Supermarket Type2,3223.27
FD7317,14.14,Low Sugar,0.06,Frozen Foods,146.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,3780.95
NC485,15.57,No Sugar,0.091,Health and Hygiene,205.73,OUT003,1999,Medium,Tier 1,Departmental Store,4982.49
FD1241,8.29,Low Sugar,0.093,Frozen Foods,114.4,OUT002,1998,Small,Tier 3,Food Mart,1799.78
FD3019,12.76,Regular,0.016,Baking Goods,168.41,OUT004,2009,Medium,Tier 2,Supermarket Type2,3915.18
NC2868,18.01,No Sugar,0.012,Health and Hygiene,229.54,OUT003,1999,Medium,Tier 1,Departmental Store,6352.98
DR912,10.98,Low Sugar,0.122,Soft Drinks,107.51,OUT002,1998,Small,Tier 3,Food Mart,2266.26
FD4806,11.16,Low Sugar,0.039,Snack Foods,171.62,OUT004,2009,Medium,Tier 2,Supermarket Type2,3619.1
FD4830,18.73,Regular,0.124,Dairy,168.5,OUT003,1999,Medium,Tier 1,Departmental Store,5265.84
FD7635,14.5,Regular,0.06,Frozen Foods,192.2,OUT001,1987,High,Tier 2,Supermarket Type1,4794.54
FD2815,8.38,Low Sugar,0.064,Breads,109.73,OUT002,1998,Small,Tier 3,Food Mart,1725.49
NC704,11.76,No Sugar,0.091,Health and Hygiene,132.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,2955.04
FD4666,13.44,Regular,0.045,Fruits and Vegetables,146.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,3617.14
DR8292,11.2,Regular,0.014,Hard Drinks,181.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,3840.12
FD4238,12.21,Low Sugar,0.045,Frozen Foods,132.91,OUT004,2009,Medium,Tier 2,Supermarket Type2,3065.05
FD5862,13.44,Low Sugar,0.063,Baking Goods,150.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3703.97
FD8733,14.48,Low Sugar,0.137,Canned,207.57,OUT003,1999,Medium,Tier 1,Departmental Store,5105.72
FD6966,11.81,Low Sugar,0.058,Breads,111.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,2537.41
FD2278,14.08,Low Sugar,0.077,Frozen Foods,128.96,OUT004,2009,Medium,Tier 2,Supermarket Type2,3405.24
FD3679,12.24,Regular,0.139,Frozen Foods,145.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,3320.95
FD282,13.49,Low Sugar,0.017,Fruits and Vegetables,150.9,OUT004,2009,Medium,Tier 2,Supermarket Type2,1990.61
FD6595,12.21,Regular,0.019,Dairy,176.25,OUT004,2009,Medium,Tier 2,Supermarket Type2,3951.99
FD66,13.89,Low Sugar,0.032,Frozen Foods,162.95,OUT001,1987,High,Tier 2,Supermarket Type1,4795.14
FD5497,13.43,Low Sugar,0.07,Fruits and Vegetables,146.63,OUT004,2009,Medium,Tier 2,Supermarket Type2,3619.93
FD184,11.18,Low Sugar,0.042,Dairy,115.08,OUT001,1987,High,Tier 2,Supermarket Type1,4047.09
FD3166,10.96,Regular,0.08,Baking Goods,124.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,2615.11
FD26,16.68,Low Sugar,0.171,Frozen Foods,163.9,OUT001,1987,High,Tier 2,Supermarket Type1,3152.31
FD2095,12.19,Low Sugar,0.039,Frozen Foods,143.54,OUT004,2009,Medium,Tier 2,Supermarket Type2,3278.4
FD1811,13.61,Low Sugar,0.033,Meat,117.34,OUT004,2009,Medium,Tier 2,Supermarket Type2,3062.47
FD2946,14.54,Low Sugar,0.13,Meat,167.58,OUT003,1999,Medium,Tier 1,Departmental Store,4300.82
FD2855,12.31,Low Sugar,0.168,Meat,170.72,OUT004,2009,Medium,Tier 2,Supermarket Type2,3860.36
FD1706,14.01,Low Sugar,0.158,Fruits and Vegetables,194.58,OUT001,1987,High,Tier 2,Supermarket Type1,4732.96
FD5786,12.59,Regular,0.057,Baking Goods,208.93,OUT001,1987,High,Tier 2,Supermarket Type1,4706.24
FD5859,15.1,Regular,0.012,Dairy,163.27,OUT003,1999,Medium,Tier 1,Departmental Store,4339.48
FD1625,11.43,Low Sugar,0.108,Fruits and Vegetables,141.98,OUT004,2009,Medium,Tier 2,Supermarket Type2,3073.45
FD5130,15.51,Low Sugar,0.035,Canned,163.51,OUT003,1999,Medium,Tier 1,Departmental Store,4435.9
NC7285,13.49,No Sugar,0.032,Health and Hygiene,100.65,OUT004,2009,Medium,Tier 2,Supermarket Type2,2692.76
FD6793,11.61,Low Sugar,0.062,Snack Foods,140.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,3073.93
NC2134,13.39,No Sugar,0.056,Household,151.59,OUT004,2009,Medium,Tier 2,Supermarket Type2,3712.95
FD4853,13.17,Low Sugar,0.085,Snack Foods,147.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3576.32
FD6571,14.63,Low Sugar,0.044,Dairy,110.11,OUT004,2009,Medium,Tier 2,Supermarket Type2,3143.6
FD4136,16.01,Regular,0.085,Frozen Foods,163,OUT001,1987,High,Tier 2,Supermarket Type1,4537.79
FD4770,14.64,Low Sugar,0.053,Dairy,152.11,OUT001,1987,High,Tier 2,Supermarket Type1,4006.94
NC4226,11.12,No Sugar,0.071,Household,173.06,OUT004,2009,Medium,Tier 2,Supermarket Type2,3639.43
FD6597,12.99,Low Sugar,0.043,Fruits and Vegetables,125.58,OUT004,2009,Medium,Tier 2,Supermarket Type2,3090.09
FD1538,11.37,Low Sugar,0.042,Fruits and Vegetables,148.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3199.75
DR6663,14.47,Regular,0.037,Hard Drinks,191.5,OUT001,1987,High,Tier 2,Supermarket Type1,4773.96
DR128,9.76,Low Sugar,0.044,Soft Drinks,118.38,OUT002,1998,Small,Tier 3,Food Mart,734.52
FD5235,7.9,Regular,0.131,Snack Foods,120.62,OUT002,1998,Small,Tier 3,Food Mart,1839.64
FD6896,13.99,Low Sugar,0.058,Fruits and Vegetables,122.83,OUT004,2009,Medium,Tier 2,Supermarket Type2,3259.16
NC1033,14.73,No Sugar,0.031,Household,194.18,OUT001,1987,High,Tier 2,Supermarket Type1,4888.66
DR840,11.01,Regular,0.016,Soft Drinks,136.7,OUT004,2009,Medium,Tier 2,Supermarket Type2,2870.86
FD4374,10.91,Low Sugar,0.094,Fruits and Vegetables,136.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,2839.23
FD7783,14.39,Low Sugar,0.019,Dairy,164.5,OUT003,1999,Medium,Tier 1,Departmental Store,4203.26
FD4423,13.09,Low Sugar,0.013,Starchy Foods,148.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3592.1
NC1147,9.57,No Sugar,0.019,Others,124.26,OUT002,1998,Small,Tier 3,Food Mart,2291.34
DR3104,10.9,Low Sugar,0.048,Soft Drinks,140.8,OUT004,2009,Medium,Tier 2,Supermarket Type2,2929.21
NC8059,14.44,No Sugar,0.097,Household,218.42,OUT003,1999,Medium,Tier 1,Departmental Store,5317.77
FD2509,7.91,Low Sugar,0.033,Frozen Foods,152.02,OUT001,1987,High,Tier 2,Supermarket Type1,2482.89
FD6847,11.37,Low Sugar,0.04,Dairy,161.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3460
FD8243,14.28,Low Sugar,0.019,Dairy,150.42,OUT004,2009,Medium,Tier 2,Supermarket Type2,3890.89
FD7346,10.19,Low Sugar,0.036,Dairy,196.33,OUT004,2009,Medium,Tier 2,Supermarket Type2,3904.73
FD3169,10.89,Low Sugar,0.021,Canned,134.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,2803.56
FD6453,9.41,Low Sugar,0.055,Snack Foods,139.67,OUT004,2009,Medium,Tier 2,Supermarket Type2,2569.44
FD3504,14.42,Regular,0.07,Meat,155.14,OUT001,1987,High,Tier 2,Supermarket Type1,4017.75
FD409,14.33,Regular,0.098,Meat,194.7,OUT001,1987,High,Tier 2,Supermarket Type1,3721.52
DR3521,14.9,Low Sugar,0.083,Soft Drinks,152.82,OUT001,1987,High,Tier 2,Supermarket Type1,4079.52
FD1171,13.58,Regular,0.039,Meat,221.72,OUT003,1999,Medium,Tier 1,Departmental Store,5191.1
FD3092,8.88,Regular,0.061,Frozen Foods,127.76,OUT002,1998,Small,Tier 3,Food Mart,2207.15
FD579,10.41,Regular,0.032,Baking Goods,189.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,2549.72
NC1708,12.64,No Sugar,0.015,Health and Hygiene,163.81,OUT004,2009,Medium,Tier 2,Supermarket Type2,3794.48
NC619,13.07,No Sugar,0.054,Health and Hygiene,171.1,OUT001,1987,High,Tier 2,Supermarket Type1,4040.57
NC1846,11.93,No Sugar,0.177,Health and Hygiene,143.47,OUT004,2009,Medium,Tier 2,Supermarket Type2,3216.17
FD4713,13.73,Regular,0.057,Seafood,165.03,OUT001,1987,High,Tier 2,Supermarket Type1,4065.79
FD2818,16.7,Regular,0.129,Frozen Foods,134.75,OUT001,1987,High,Tier 2,Supermarket Type1,4116.93
FD5176,11.7,Low Sugar,0.032,Canned,156.24,OUT004,2009,Medium,Tier 2,Supermarket Type2,3425.48
DR2947,11.62,Low Sugar,0.184,Soft Drinks,135.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,2974.58
NC490,15.02,No Sugar,0.072,Household,174.62,OUT002,1998,Small,Tier 3,Food Mart,2238.73
NC1600,13.47,No Sugar,0.089,Household,174.12,OUT001,1987,High,Tier 2,Supermarket Type1,4193.18
FD7689,11.57,Low Sugar,0.116,Dairy,131.07,OUT004,2009,Medium,Tier 2,Supermarket Type2,2880.87
NC3838,9.63,No Sugar,0.03,Others,101.46,OUT002,1998,Small,Tier 3,Food Mart,1837.94
FD760,7.36,Low Sugar,0.011,Canned,130.79,OUT002,1998,Small,Tier 3,Food Mart,1925.81
FD4231,11.18,Low Sugar,0.066,Meat,168.5,OUT004,2009,Medium,Tier 2,Supermarket Type2,3560.4
NC2033,15.94,No Sugar,0.121,Household,179.68,OUT001,1987,High,Tier 2,Supermarket Type1,4863.11
FD1568,8.19,Regular,0.03,Meat,121.32,OUT002,1998,Small,Tier 3,Food Mart,1917.51
FD7550,14.58,Low Sugar,0.116,Fruits and Vegetables,121.32,OUT004,2009,Medium,Tier 2,Supermarket Type2,3363.09
FD6203,11.1,Regular,0.018,Meat,154.97,OUT004,2009,Medium,Tier 2,Supermarket Type2,3264.05
FD129,10.84,Low Sugar,0.049,Meat,124.93,OUT002,1998,Small,Tier 3,Food Mart,1215.18
FD4872,13.96,Low Sugar,0.035,Frozen Foods,155.03,OUT004,2009,Medium,Tier 2,Supermarket Type2,3911.82
FD1237,12.2,reg,0.067,Fruits and Vegetables,161.51,OUT004,2009,Medium,Tier 2,Supermarket Type2,3646.72
FD2237,13.73,Low Sugar,0.036,Fruits and Vegetables,176,OUT003,1999,Medium,Tier 1,Departmental Store,4289.01
FD5689,11.98,Low Sugar,0.052,Frozen Foods,141.31,OUT004,2009,Medium,Tier 2,Supermarket Type2,3183.95
FD8433,11.1,Low Sugar,0.082,Fruits and Vegetables,92.2,OUT002,1998,Small,Tier 3,Food Mart,1980.24
NC596,14.12,No Sugar,0.041,Health and Hygiene,156.9,OUT004,2009,Medium,Tier 2,Supermarket Type2,3313.58
FD4349,10.46,Low Sugar,0.022,Snack Foods,139.16,OUT004,2009,Medium,Tier 2,Supermarket Type2,2795.87
FD1880,15.67,Low Sugar,0.038,Canned,168.16,OUT001,1987,High,Tier 2,Supermarket Type1,4566.43
FD2001,14.22,Regular,0.083,Canned,158.94,OUT001,1987,High,Tier 2,Supermarket Type1,4050.02
FD8713,20.31,Low Sugar,0.131,Snack Foods,190.63,OUT003,1999,Medium,Tier 1,Departmental Store,6075.11
FD3020,15.24,Low Sugar,0.216,Snack Foods,210.13,OUT003,1999,Medium,Tier 1,Departmental Store,5329.85
FD7423,15.62,Low Sugar,0.164,Frozen Foods,133.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3843.39
FD8502,11.5,Low Sugar,0.081,Baking Goods,142.71,OUT004,2009,Medium,Tier 2,Supermarket Type2,3103.4
FD2856,11.11,Low Sugar,0.123,Fruits and Vegetables,160.23,OUT004,2009,Medium,Tier 2,Supermarket Type2,3375.53
FD2195,15.24,Low Sugar,0.053,Meat,204.28,OUT003,1999,Medium,Tier 1,Departmental Store,5209.52
DR4602,13.93,Low Sugar,0.037,Hard Drinks,164.37,OUT001,1987,High,Tier 2,Supermarket Type1,4097.06
FD8197,12.84,Low Sugar,0.055,Fruits and Vegetables,146.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3482.97
FD7608,14.51,Regular,0.065,Canned,170.68,OUT003,1999,Medium,Tier 1,Departmental Store,4355.84
FD7576,11.75,Low Sugar,0.03,Starchy Foods,161.68,OUT004,2009,Medium,Tier 2,Supermarket Type2,3549.16
FD733,12.17,Low Sugar,0.057,Canned,132.28,OUT004,2009,Medium,Tier 2,Supermarket Type2,3041.4
FD2711,15.55,Regular,0.025,Fruits and Vegetables,163.35,OUT003,1999,Medium,Tier 1,Departmental Store,4442.13
FD4939,12.39,Low Sugar,0.026,Canned,160.13,OUT004,2009,Medium,Tier 2,Supermarket Type2,3661.32
FD8365,12.25,Low Sugar,0.061,Baking Goods,164.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,3716.68
FD8393,12.95,Low Sugar,0.008,Breakfast,144.94,OUT004,2009,Medium,Tier 2,Supermarket Type2,3477.81
FD215,11.72,Low Sugar,0.023,Dairy,169.4,OUT004,2009,Medium,Tier 2,Supermarket Type2,3984.14
FD8213,11.4,Low Sugar,0.016,Dairy,118.04,OUT004,2009,Medium,Tier 2,Supermarket Type2,2577.08
FD4956,11.03,Regular,0.185,Frozen Foods,183.66,OUT004,2009,Medium,Tier 2,Supermarket Type2,3835.57
FD4887,15.87,Low Sugar,0.006,Frozen Foods,142.35,OUT001,1987,High,Tier 2,Supermarket Type1,4083.6
FD5706,12.54,Regular,0.066,Fruits and Vegetables,156.38,OUT004,2009,Medium,Tier 2,Supermarket Type2,3620
DR8240,13.28,Low Sugar,0.024,Soft Drinks,148.87,OUT004,2009,Medium,Tier 2,Supermarket Type2,3632.12
FD634,12.87,Low Sugar,0.029,Breads,160.47,OUT004,2009,Medium,Tier 2,Supermarket Type2,3778.34
FD7296,11.8,Regular,0.016,Canned,156.64,OUT004,2009,Medium,Tier 2,Supermarket Type2,3456.59
FD6005,13.61,Regular,0.044,Baking Goods,130.29,OUT004,2009,Medium,Tier 2,Supermarket Type2,3327.13
FD4949,14.21,Regular,0.038,Frozen Foods,173.12,OUT003,1999,Medium,Tier 1,Departmental Store,4338.13
FD2636,11.43,Regular,0.079,Snack Foods,156.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,3363.3
FD8181,12.91,Low Sugar,0.049,Dairy,172.4,OUT001,1987,High,Tier 2,Supermarket Type1,4029.86
NC7083,13.39,No Sugar,0.019,Others,176.72,OUT003,1999,Medium,Tier 1,Departmental Store,4227.13
DR5163,12.25,Regular,0.025,Hard Drinks,151.93,OUT004,2009,Medium,Tier 2,Supermarket Type2,3461.41
FD477,10.19,Low Sugar,0.021,Dairy,113.5,OUT001,1987,High,Tier 2,Supermarket Type1,2576.85
FD4101,15.78,Low Sugar,0.024,Fruits and Vegetables,176.85,OUT001,1987,High,Tier 2,Supermarket Type1,4769.29
FD8249,14.68,Low Sugar,0.041,Dairy,144.79,OUT004,2009,Medium,Tier 2,Supermarket Type2,3864.63
FD7295,10.86,Low Sugar,0.041,Meat,154.43,OUT004,2009,Medium,Tier 2,Supermarket Type2,3198.65
FD8248,9.5,Low Sugar,0.033,Snack Foods,118.06,OUT002,1998,Small,Tier 3,Food Mart,2146.99
FD7937,10.93,Regular,0.179,Snack Foods,125.73,OUT004,2009,Medium,Tier 2,Supermarket Type2,2627.43
FD2658,10.66,Low Sugar,0.046,Fruits and Vegetables,107.51,OUT002,1998,Small,Tier 3,Food Mart,2194.07
FD7193,13.05,Low Sugar,0.168,Snack Foods,137.46,OUT004,2009,Medium,Tier 2,Supermarket Type2,3347.38
FD538,16.8,reg,0.019,Snack Foods,192.77,OUT003,1999,Medium,Tier 1,Departmental Store,4225.99
FD3460,12.93,Regular,0.015,Canned,156.76,OUT004,2009,Medium,Tier 2,Supermarket Type2,3713.83
FD7373,11.17,Regular,0.085,Meat,166.17,OUT004,2009,Medium,Tier 2,Supermarket Type2,3509.94
NC3994,11.41,No Sugar,0.113,Household,143.49,OUT004,2009,Medium,Tier 2,Supermarket Type2,3099.47
FD8300,9.72,Low Sugar,0.114,Canned,146.37,OUT004,2009,Medium,Tier 2,Supermarket Type2,2776.24
FD1207,12.04,Low Sugar,0.185,Snack Foods,114.88,OUT004,2009,Medium,Tier 2,Supermarket Type2,2656.24
NC2482,14.64,No Sugar,0.016,Health and Hygiene,168,OUT003,1999,Medium,Tier 1,Departmental Store,4331.39
FD1982,13.04,Low Sugar,0.044,Baking Goods,143.05,OUT004,2009,Medium,Tier 2,Supermarket Type2,3459.64
FD126,11.39,Low Sugar,0.144,Meat,153.67,OUT003,1999,Medium,Tier 1,Departmental Store,5921.56
FD861,12.88,Low Sugar,0.044,Snack Foods,98.09,OUT004,2009,Medium,Tier 2,Supermarket Type2,2503.26
FD1668,12.57,Regular,0.026,Frozen Foods,128.95,OUT004,2009,Medium,Tier 2,Supermarket Type2,3064.04
FD1893,14.95,Low Sugar,0.233,Canned,168.62,OUT003,1999,Medium,Tier 1,Departmental Store,4413.42
