booking_id,lead_time,market_segment_type,no_of_special_requests,avg_price_per_room,no_of_adults,no_of_weekend_nights,arrival_date,required_car_parking_space,no_of_week_nights,booking_status
INNHG_131106,13,Online,1,100.0,2,0,2022-09-15,0,1,Not Canceled
INNHG_131107,10,Online,2,289.0,3,0,2022-09-15,0,3,Not Canceled
INNHG_131108,4,Online,1,108.99,2,1,2022-09-15,0,3,Not Canceled
INNHG_131109,30,Online,1,104.64,2,0,2022-09-15,0,2,Not Canceled
INNHG_131110,9,Online,3,149.0,2,0,2022-09-15,0,1,Not Canceled
INNHG_131111,1,Online,1,159.0,1,0,2022-09-15,0,1,Not Canceled
INNHG_131112,15,Online,1,141.68,2,0,2022-09-15,0,2,Not Canceled
INNHG_131113,85,Online,1,149.4,2,1,2022-09-15,0,3,Not Canceled
INNHG_131114,128,Offline,0,80.75,2,0,2022-09-15,0,1,Not Canceled
INNHG_131115,17,Online,2,128.0,2,0,2022-09-15,1,2,Not Canceled
INNHG_131116,116,Online,2,129.6,2,0,2022-09-15,0,3,Not Canceled
INNHG_131117,2,Online,1,159.0,2,0,2022-09-15,0,1,Not Canceled
INNHG_131118,198,Online,3,116.1,2,0,2022-09-15,0,1,Not Canceled
INNHG_131119,32,Online,2,149.4,2,0,2022-09-15,0,2,Not Canceled
INNHG_131120,7,Online,2,153.5,2,0,2022-09-15,0,2,Not Canceled
INNHG_131121,6,Online,2,149.0,2,0,2022-09-15,0,2,Not Canceled
INNHG_131122,64,Online,2,149.4,2,0,2022-09-15,0,3,Not Canceled
INNHG_131123,30,Online,2,139.5,1,0,2022-09-15,1,1,Not Canceled
INNHG_131124,0,Online,0,106.28,2,0,2022-09-15,0,1,Not Canceled
INNHG_131125,44,Online,1,207.9,2,0,2022-09-15,0,3,Not Canceled
INNHG_131126,1,Online,0,75.0,2,0,2022-09-15,0,2,Not Canceled
INNHG_131127,4,Online,2,159.0,1,0,2022-09-15,0,1,Not Canceled
INNHG_131128,42,Online,1,112.59,2,0,2022-09-15,0,1,Not Canceled
INNHG_131129,14,Online,2,205.0,3,0,2022-09-15,0,1,Not Canceled
INNHG_131130,1,Online,1,179.0,2,0,2022-09-15,0,2,Not Canceled
INNHG_131131,34,Online,0,152.8,2,0,2022-09-15,0,3,Not Canceled
INNHG_131132,126,Online,4,147.1,2,2,2022-09-15,0,3,Not Canceled
INNHG_131133,2,Online,2,110.11,1,0,2022-09-15,0,1,Not Canceled
INNHG_131134,24,Online,2,148.0,2,0,2022-09-15,1,2,Not Canceled
INNHG_131135,14,Online,0,135.2,2,0,2022-09-15,0,1,Not Canceled
INNHG_131136,22,Online,2,139.0,1,0,2022-09-15,0,2,Not Canceled
INNHG_131137,22,Online,1,105.64,2,1,2022-09-15,0,3,Not Canceled
INNHG_131138,1,Online,1,169.0,2,0,2022-09-15,0,1,Not Canceled
INNHG_131139,22,Online,2,139.0,1,0,2022-09-15,0,2,Not Canceled
INNHG_131140,36,Online,3,207.9,2,0,2022-09-15,0,3,Not Canceled
INNHG_131141,3,Online,2,149.0,1,0,2022-09-15,0,2,Not Canceled
INNHG_131142,22,Online,2,139.0,1,0,2022-09-15,0,2,Not Canceled
INNHG_131143,18,Online,2,174.0,2,0,2022-09-15,0,3,Not Canceled
INNHG_131144,55,Online,1,152.1,2,0,2022-09-15,0,1,Not Canceled
INNHG_131145,22,Online,3,159.0,2,0,2022-09-15,0,1,Not Canceled
INNHG_131146,22,Online,2,149.0,1,0,2022-09-15,0,1,Not Canceled
INNHG_131147,66,Online,2,149.4,2,0,2022-09-15,0,3,Not Canceled
INNHG_131148,1,Online,1,159.0,2,0,2022-09-15,0,1,Not Canceled
INNHG_131149,62,Online,2,207.9,2,0,2022-09-15,0,3,Not Canceled
INNHG_131150,21,Online,2,145.0,1,2,2022-09-15,0,3,Not Canceled
INNHG_131151,19,Online,2,174.0,2,0,2022-09-15,0,2,Not Canceled
INNHG_131152,5,Online,4,154.0,2,1,2022-09-17,1,1,Not Canceled
INNHG_131153,111,Online,1,168.3,3,2,2022-09-17,0,4,Not Canceled
INNHG_131154,26,Online,2,152.33,2,2,2022-09-17,0,1,Not Canceled
INNHG_131155,17,Online,2,238.15,2,2,2022-09-17,0,2,Not Canceled
INNHG_131156,53,Offline,0,80.75,2,2,2022-09-17,0,2,Not Canceled
INNHG_131157,5,Online,4,154.0,2,1,2022-09-17,0,1,Not Canceled
INNHG_131158,26,Online,2,159.0,2,0,2022-09-17,0,1,Not Canceled
INNHG_131159,245,Online,0,0.0,1,2,2022-09-17,0,1,Not Canceled
INNHG_131160,35,Offline,0,85.5,2,1,2022-09-17,0,1,Not Canceled
INNHG_131161,75,Offline,0,80.75,2,2,2022-09-17,0,2,Not Canceled
INNHG_131162,53,Offline,0,85.5,2,2,2022-09-17,0,1,Not Canceled
INNHG_131163,158,Offline,0,80.75,2,2,2022-09-17,0,1,Not Canceled
INNHG_131164,43,Offline,1,96.3,2,2,2022-09-17,0,1,Not Canceled
INNHG_131165,29,Offline,0,95.0,2,1,2022-09-17,0,1,Not Canceled
INNHG_131166,80,Online,3,149.4,2,2,2022-09-17,0,3,Not Canceled
INNHG_131167,118,Online,1,118.8,2,2,2022-09-17,0,2,Not Canceled
INNHG_131168,1,Online,2,155.54,2,1,2022-09-17,0,1,Not Canceled
INNHG_131169,32,Offline,2,85.5,2,0,2022-09-17,0,1,Not Canceled
INNHG_131170,80,Online,2,149.4,2,2,2022-09-17,0,3,Not Canceled
INNHG_131171,8,Online,0,184.0,2,0,2022-09-17,0,1,Not Canceled
INNHG_131172,27,Online,0,128.28,2,2,2022-09-17,0,2,Not Canceled
INNHG_131173,2,Online,0,94.32,2,1,2022-09-17,0,1,Not Canceled
INNHG_131174,75,Offline,0,80.75,2,1,2022-09-17,0,1,Not Canceled
INNHG_131175,196,Online,1,87.67,2,2,2022-09-17,0,3,Not Canceled
INNHG_131176,6,Online,1,149.0,2,1,2022-09-17,0,1,Not Canceled
INNHG_131177,80,Online,2,149.4,2,2,2022-09-17,0,3,Not Canceled
INNHG_131178,164,Online,1,108.11,1,2,2022-09-17,0,3,Canceled
INNHG_131179,220,Online,1,156.0,2,2,2022-09-17,0,1,Canceled
INNHG_131180,299,Online,0,100.3,2,2,2022-09-17,0,5,Canceled
INNHG_131181,141,Online,0,143.1,2,1,2022-09-17,0,1,Canceled
INNHG_131182,220,Offline,0,128.0,1,2,2022-09-17,0,1,Canceled
INNHG_131183,220,Offline,0,172.0,2,2,2022-09-17,0,1,Canceled
INNHG_131184,220,Offline,0,128.0,1,2,2022-09-17,0,1,Canceled
INNHG_131185,5,Online,1,159.0,2,0,2022-09-17,0,1,Canceled
INNHG_131186,220,Offline,1,213.0,3,2,2022-09-17,0,1,Canceled
INNHG_131187,220,Offline,0,128.0,1,2,2022-09-17,0,1,Canceled
INNHG_131188,220,Offline,1,156.0,2,2,2022-09-17,0,1,Canceled
INNHG_131189,209,Online,2,119.85,2,2,2022-09-17,0,2,Canceled
INNHG_131190,220,Offline,0,128.0,1,2,2022-09-17,0,1,Canceled
INNHG_131191,220,Offline,0,172.0,2,2,2022-09-17,0,1,Canceled
INNHG_131192,69,Online,0,149.4,2,0,2022-09-17,0,1,Canceled
INNHG_131193,29,Offline,0,85.0,2,1,2022-09-17,0,1,Canceled
INNHG_131194,220,Offline,0,128.0,1,2,2022-09-17,0,1,Canceled
INNHG_131195,220,Offline,0,128.0,1,2,2022-09-17,0,1,Canceled
INNHG_131196,115,Online,0,106.92,2,2,2022-09-17,0,2,Canceled
INNHG_131197,175,Online,1,140.4,2,1,2022-09-17,0,1,Canceled
INNHG_131198,34,Online,0,207.9,2,2,2022-09-17,0,1,Canceled
INNHG_131199,220,Offline,0,128.0,1,2,2022-09-17,0,1,Canceled
INNHG_131200,5,Online,1,166.5,2,2,2022-09-17,0,2,Canceled
INNHG_131201,220,Offline,0,128.0,1,2,2022-09-17,0,1,Canceled
INNHG_131202,19,Online,1,134.0,2,1,2022-09-17,0,1,Canceled
INNHG_131203,22,Online,0,284.1,1,0,2022-09-17,0,1,Canceled
INNHG_131204,220,Offline,0,172.0,2,2,2022-09-17,0,1,Canceled
INNHG_131205,220,Offline,1,156.0,2,2,2022-09-17,0,1,Canceled
INNHG_131206,220,Offline,1,156.0,2,2,2022-09-17,0,1,Canceled
INNHG_131207,220,Offline,0,128.0,1,2,2022-09-17,0,1,Canceled
INNHG_131208,151,Offline,0,130.0,2,0,2022-09-17,0,1,Canceled
INNHG_131209,299,Online,0,100.3,2,2,2022-09-17,0,5,Canceled
INNHG_131210,19,Offline,0,95.0,2,2,2022-09-18,0,0,Not Canceled
INNHG_131211,5,Offline,0,123.7,2,2,2022-09-18,0,0,Not Canceled
INNHG_131212,47,Online,0,119.52,2,2,2022-09-18,0,2,Not Canceled
INNHG_131213,38,Offline,0,85.5,2,2,2022-09-18,0,1,Not Canceled
INNHG_131214,12,Online,1,142.33,2,2,2022-09-18,0,1,Not Canceled
INNHG_131215,74,Offline,0,102.68,2,2,2022-09-18,0,0,Not Canceled
INNHG_131216,26,Offline,0,95.0,2,2,2022-09-18,0,1,Not Canceled
INNHG_131217,24,Online,2,149.0,2,2,2022-09-18,0,1,Not Canceled
INNHG_131218,45,Online,1,125.1,2,2,2022-09-18,0,1,Not Canceled
INNHG_131219,25,Online,0,185.0,3,1,2022-09-18,0,0,Not Canceled
INNHG_131220,62,Online,0,149.4,2,2,2022-09-18,0,3,Not Canceled
INNHG_131221,0,Online,0,0.0,1,2,2022-09-18,0,0,Not Canceled
INNHG_131222,150,Online,0,91.12,2,2,2022-09-18,0,5,Not Canceled
INNHG_131223,34,Offline,0,85.5,2,1,2022-09-18,0,0,Not Canceled
INNHG_131224,159,Offline,1,87.72,2,2,2022-09-18,0,3,Not Canceled
INNHG_131225,74,Offline,0,102.68,2,2,2022-09-18,0,0,Not Canceled
INNHG_131226,172,Offline,1,90.95,2,2,2022-09-18,0,1,Not Canceled
INNHG_131227,39,Offline,0,80.75,2,2,2022-09-18,0,2,Not Canceled
INNHG_131228,2,Online,1,194.0,2,2,2022-09-18,0,1,Not Canceled
INNHG_131229,127,Online,1,143.1,2,2,2022-09-18,0,2,Not Canceled
INNHG_131230,66,Offline,0,80.75,2,2,2022-09-18,0,1,Not Canceled
INNHG_131231,41,Offline,0,80.75,2,2,2022-09-18,0,2,Not Canceled
INNHG_131232,34,Offline,0,80.75,2,2,2022-09-18,0,2,Not Canceled
INNHG_131233,10,Online,3,162.33,2,2,2022-09-18,0,1,Not Canceled
INNHG_131234,67,Online,1,149.4,2,2,2022-09-18,0,1,Not Canceled
INNHG_131235,0,Online,0,0.0,1,2,2022-09-18,0,0,Not Canceled
INNHG_131236,12,Online,1,171.33,2,2,2022-09-18,0,1,Not Canceled
INNHG_131237,6,Online,2,162.33,2,2,2022-09-18,0,1,Not Canceled
INNHG_131238,10,Online,2,171.33,2,2,2022-09-18,0,1,Not Canceled
INNHG_131239,116,Online,3,143.1,2,2,2022-09-18,0,3,Not Canceled
INNHG_131240,3,Online,0,110.0,1,2,2022-09-18,0,2,Not Canceled
INNHG_131241,147,Online,2,143.1,2,2,2022-09-18,0,3,Not Canceled
INNHG_131242,104,Offline,0,80.75,2,2,2022-09-18,0,1,Not Canceled
INNHG_131243,4,Online,0,0.0,1,2,2022-09-18,0,3,Not Canceled
INNHG_131244,104,Offline,0,80.75,2,2,2022-09-18,0,1,Not Canceled
INNHG_131245,3,Offline,0,135.15,1,2,2022-09-18,0,1,Not Canceled
INNHG_131246,44,Online,2,149.4,2,2,2022-09-18,0,3,Not Canceled
INNHG_131247,54,Online,1,125.1,2,1,2022-09-18,0,0,Not Canceled
INNHG_131248,3,Online,0,65.0,1,2,2022-09-18,0,2,Not Canceled
INNHG_131249,47,Online,0,119.52,2,2,2022-09-18,0,2,Not Canceled
INNHG_131250,44,Offline,0,85.5,2,2,2022-09-18,0,2,Not Canceled
INNHG_131251,53,Offline,0,94.5,2,2,2022-09-18,1,0,Not Canceled
INNHG_131252,150,Online,0,91.12,2,2,2022-09-18,0,5,Not Canceled
INNHG_131253,12,Online,2,162.33,2,2,2022-09-18,0,1,Not Canceled
INNHG_131254,123,Online,1,114.69,2,2,2022-09-18,0,4,Not Canceled
INNHG_131255,20,Offline,0,95.0,2,2,2022-09-18,0,1,Not Canceled
INNHG_131256,45,Online,3,125.1,2,1,2022-09-18,0,0,Not Canceled
INNHG_131257,115,Online,0,141.84,2,2,2022-09-18,0,5,Not Canceled
INNHG_131258,30,Online,1,134.1,2,2,2022-09-18,0,0,Not Canceled
INNHG_131259,35,Online,1,248.49,2,2,2022-09-18,0,0,Not Canceled
INNHG_131260,24,Offline,0,95.0,2,2,2022-09-18,0,1,Not Canceled
INNHG_131261,34,Online,1,124.25,0,2,2022-09-18,0,0,Not Canceled
INNHG_131262,172,Offline,1,90.95,2,2,2022-09-18,0,1,Not Canceled
INNHG_131263,55,Online,1,135.9,2,1,2022-09-18,0,0,Not Canceled
INNHG_131264,34,Offline,0,85.5,2,2,2022-09-18,0,1,Not Canceled
INNHG_131265,78,Online,1,177.3,3,2,2022-09-18,1,1,Not Canceled
INNHG_131266,27,Offline,0,85.5,2,2,2022-09-18,0,1,Not Canceled
INNHG_131267,64,Online,2,144.9,2,2,2022-09-18,1,1,Not Canceled
INNHG_131268,8,Online,2,196.0,2,2,2022-09-18,0,0,Not Canceled
INNHG_131269,45,Offline,0,96.3,2,2,2022-09-18,0,2,Not Canceled
INNHG_131270,51,Online,1,149.4,2,2,2022-09-18,0,3,Not Canceled
INNHG_131271,25,Online,1,158.0,2,2,2022-09-18,0,0,Not Canceled
INNHG_131272,102,Offline,0,80.75,2,2,2022-09-18,0,1,Not Canceled
INNHG_131273,20,Offline,1,95.0,2,2,2022-09-18,0,2,Not Canceled
INNHG_131274,78,Online,1,158.4,2,2,2022-09-18,1,1,Not Canceled
INNHG_131275,28,Online,1,149.0,2,2,2022-09-18,0,0,Not Canceled
INNHG_131276,230,Online,1,119.85,2,2,2022-09-18,0,2,Canceled
INNHG_131277,18,Online,0,110.4,3,2,2022-09-18,0,2,Canceled
INNHG_131278,4,Online,0,130.4,1,2,2022-09-18,0,1,Canceled
INNHG_131279,29,Online,0,122.55,2,2,2022-09-18,0,0,Canceled
INNHG_131280,42,Online,1,130.5,1,2,2022-09-18,0,0,Canceled
INNHG_131281,230,Online,0,109.65,1,2,2022-09-18,0,2,Canceled
INNHG_131282,48,Online,0,149.4,1,2,2022-09-18,0,2,Canceled
INNHG_131283,155,Online,0,143.1,2,2,2022-09-18,0,0,Canceled
INNHG_131284,175,Online,0,126.9,2,2,2022-09-18,0,0,Canceled
INNHG_131285,20,Offline,0,90.0,1,2,2022-09-18,0,2,Canceled
INNHG_131286,19,Online,2,234.71,2,2,2022-09-18,0,5,Canceled
INNHG_131287,31,Online,1,156.42,1,2,2022-09-18,0,2,Canceled
INNHG_131288,19,Online,1,150.02,3,2,2022-09-18,0,4,Canceled
INNHG_131289,21,Online,1,129.0,2,2,2022-09-18,0,1,Canceled
INNHG_131290,130,Online,1,118.8,2,1,2022-09-18,0,0,Canceled
INNHG_131291,29,Online,0,122.55,2,2,2022-09-18,0,0,Canceled
INNHG_131292,230,Online,1,109.65,2,2,2022-09-18,0,2,Canceled
INNHG_131293,230,Online,1,119.85,2,2,2022-09-18,0,2,Canceled
INNHG_131294,15,Online,1,236.14,1,4,2022-09-18,0,10,Canceled
INNHG_131295,76,Offline,0,102.68,2,2,2022-09-18,0,0,Canceled
INNHG_131296,6,Online,0,162.33,2,2,2022-09-18,0,1,Canceled
INNHG_131297,76,Offline,0,102.68,2,2,2022-09-18,0,0,Canceled
INNHG_131298,20,Online,0,231.5,1,2,2022-09-18,0,2,Canceled
INNHG_131299,38,Online,0,125.1,2,2,2022-09-18,0,0,Canceled
INNHG_131300,104,Online,2,135.9,2,2,2022-09-18,0,1,Canceled
INNHG_131301,73,Offline,0,85.0,2,2,2022-09-18,0,3,Canceled
INNHG_131302,61,Online,0,135.9,2,2,2022-09-18,0,1,Canceled
INNHG_131303,41,Online,1,149.4,2,2,2022-09-18,0,1,Canceled
INNHG_131304,30,Online,1,170.63,2,2,2022-09-18,0,3,Canceled
INNHG_131305,41,Online,1,149.4,2,2,2022-09-18,0,1,Canceled
INNHG_131306,118,Offline,0,125.0,1,1,2022-09-18,0,0,Canceled
INNHG_131307,118,Offline,0,125.0,1,1,2022-09-18,0,0,Canceled
INNHG_131308,15,Online,1,139.0,2,0,2022-09-20,0,1,Not Canceled
INNHG_131309,0,Online,0,180.0,2,0,2022-09-20,0,1,Not Canceled
INNHG_131310,44,Online,0,101.52,2,0,2022-09-20,0,4,Not Canceled
INNHG_131311,4,Offline,0,152.2,2,0,2022-09-20,0,1,Not Canceled
INNHG_131312,7,Online,0,119.2,2,0,2022-09-20,0,1,Not Canceled
INNHG_131313,1,Online,1,275.0,2,0,2022-09-20,0,1,Not Canceled
INNHG_131314,1,Online,1,169.0,1,0,2022-09-20,0,1,Not Canceled
INNHG_131315,7,Online,3,143.0,1,0,2022-09-20,0,1,Not Canceled
INNHG_131316,14,Online,1,129.0,2,0,2022-09-20,0,1,Not Canceled
INNHG_131317,1,Online,1,130.94,2,0,2022-09-20,0,1,Not Canceled
INNHG_131318,15,Online,1,148.0,2,0,2022-09-20,1,1,Not Canceled
INNHG_131319,89,Online,1,168.3,3,0,2022-09-20,0,3,Not Canceled
INNHG_131320,11,Online,1,94.71,1,0,2022-09-20,0,1,Not Canceled
INNHG_131321,71,Offline,0,80.75,2,0,2022-09-20,0,2,Not Canceled
INNHG_131322,13,Online,0,119.2,2,0,2022-09-20,0,1,Not Canceled
INNHG_131323,109,Online,2,149.4,2,0,2022-09-20,0,3,Not Canceled
INNHG_131324,47,Online,1,125.1,2,0,2022-09-20,0,1,Not Canceled
INNHG_131325,40,Online,2,207.9,2,0,2022-09-20,0,3,Not Canceled
INNHG_131326,11,Online,2,248.0,2,0,2022-09-20,0,2,Not Canceled
INNHG_131327,18,Online,1,139.0,2,0,2022-09-20,0,1,Not Canceled
INNHG_131328,53,Online,1,115.04,2,0,2022-09-20,0,3,Not Canceled
INNHG_131329,3,Online,4,155.68,1,0,2022-09-20,0,3,Not Canceled
INNHG_131330,110,Offline,0,112.88,2,0,2022-09-20,0,3,Not Canceled
INNHG_131331,74,Online,1,124.04,2,0,2022-09-20,0,3,Not Canceled
INNHG_131332,11,Online,1,139.0,1,0,2022-09-20,0,1,Not Canceled
INNHG_131333,1,Online,0,95.0,1,0,2022-09-20,0,1,Not Canceled
INNHG_131334,1,Online,2,179.0,1,0,2022-09-20,0,1,Not Canceled
INNHG_131335,0,Online,0,110.12,2,0,2022-09-20,0,1,Not Canceled
INNHG_131336,1,Online,0,95.0,1,0,2022-09-20,0,1,Not Canceled
INNHG_131337,4,Online,0,122.4,1,0,2022-09-20,0,1,Not Canceled
INNHG_131338,89,Online,1,168.3,3,0,2022-09-20,0,3,Not Canceled
INNHG_131339,56,Offline,0,85.5,2,0,2022-09-20,0,1,Not Canceled
INNHG_131340,7,Online,3,143.0,1,0,2022-09-20,0,1,Not Canceled
INNHG_131341,4,Online,1,169.0,2,0,2022-09-20,0,1,Not Canceled
INNHG_131342,3,Online,4,155.68,0,0,2022-09-20,0,3,Not Canceled
INNHG_131343,89,Offline,2,95.0,2,2,2022-09-20,0,5,Not Canceled
INNHG_131344,200,Online,0,150.45,3,1,2022-09-20,0,5,Canceled
INNHG_131345,279,Online,0,177.3,2,2,2022-09-20,0,5,Canceled
INNHG_131346,123,Online,0,162.0,3,1,2022-09-20,0,5,Canceled
INNHG_131347,55,Online,0,207.9,2,0,2022-09-20,0,3,Canceled
INNHG_131348,27,Online,1,212.1,2,0,2022-09-20,0,3,Canceled
INNHG_131349,123,Online,1,162.0,3,1,2022-09-20,0,5,Canceled
INNHG_131350,117,Online,0,143.1,2,0,2022-09-20,0,3,Canceled
INNHG_131351,200,Online,0,129.54,2,2,2022-09-20,0,8,Canceled
INNHG_131352,13,Online,0,110.0,1,0,2022-09-20,0,3,Canceled
INNHG_131353,200,Online,0,150.45,3,1,2022-09-20,0,5,Canceled
INNHG_131354,238,Offline,1,107.0,2,0,2022-09-20,0,4,Canceled
INNHG_131355,123,Online,0,162.0,3,1,2022-09-20,0,5,Canceled
INNHG_131356,46,Online,1,243.9,3,0,2022-09-20,0,3,Canceled
INNHG_131357,142,Online,1,129.6,2,1,2022-09-20,0,5,Canceled
INNHG_131358,55,Online,0,168.3,3,0,2022-09-20,0,3,Canceled
INNHG_131359,123,Online,1,143.1,2,1,2022-09-20,0,5,Canceled
INNHG_131360,123,Online,0,162.0,3,1,2022-09-20,0,5,Canceled
INNHG_131361,123,Online,1,143.1,2,1,2022-09-20,0,5,Canceled
INNHG_131362,238,Offline,1,107.0,2,0,2022-09-20,0,4,Canceled
INNHG_131363,125,Online,0,143.1,2,1,2022-09-20,0,5,Canceled
INNHG_131364,7,Online,1,129.0,1,0,2022-09-20,0,1,Canceled
INNHG_131365,55,Online,0,149.4,2,0,2022-09-20,0,3,Canceled
INNHG_131366,124,Online,0,143.1,2,1,2022-09-20,0,5,Canceled
INNHG_131367,142,Online,0,143.1,2,1,2022-09-20,0,5,Canceled
INNHG_131368,106,Online,2,135.9,2,1,2022-09-20,0,5,Canceled
INNHG_131369,182,Online,0,126.9,2,0,2022-09-20,0,4,Canceled
INNHG_131370,7,Online,1,129.0,1,0,2022-09-20,0,1,Canceled
INNHG_131371,55,Online,0,168.3,3,0,2022-09-20,0,3,Canceled
INNHG_131372,174,Online,1,159.3,3,1,2022-09-20,0,5,Canceled
INNHG_131373,120,Online,0,143.1,2,1,2022-09-20,0,5,Canceled
INNHG_131374,232,Online,1,109.65,2,0,2022-09-20,0,4,Canceled
INNHG_131375,255,Online,0,122.83,2,0,2022-09-20,0,4,Canceled
INNHG_131376,55,Online,0,168.3,3,0,2022-09-20,0,3,Canceled
INNHG_131377,123,Online,1,143.1,2,1,2022-09-20,0,5,Canceled
INNHG_131378,123,Online,1,143.1,2,1,2022-09-20,0,5,Canceled
INNHG_131379,55,Online,0,168.3,3,0,2022-09-20,0,3,Canceled
INNHG_131380,121,Online,0,162.0,3,1,2022-09-20,0,5,Canceled
INNHG_131381,171,Offline,0,80.75,2,2,2022-09-20,0,5,Canceled
INNHG_131382,125,Online,0,143.1,2,1,2022-09-20,0,5,Canceled
INNHG_131383,7,Online,1,129.0,1,0,2022-09-20,0,1,Canceled
INNHG_131384,141,Online,1,128.8,2,0,2022-09-23,0,2,Not Canceled
INNHG_131385,126,Online,2,129.6,2,2,2022-09-23,0,3,Not Canceled
INNHG_131386,19,Online,1,139.0,2,1,2022-09-23,0,2,Not Canceled
INNHG_131387,141,Online,1,123.8,2,0,2022-09-23,0,2,Not Canceled
INNHG_131388,144,Online,2,129.6,2,2,2022-09-23,0,3,Not Canceled
INNHG_131389,141,Online,1,163.8,3,0,2022-09-23,0,2,Not Canceled
INNHG_131390,116,Online,2,135.9,2,0,2022-09-23,0,1,Not Canceled
INNHG_131391,19,Online,3,158.0,2,0,2022-09-23,1,2,Not Canceled
INNHG_131392,141,Online,1,163.8,3,0,2022-09-23,0,2,Not Canceled
INNHG_131393,141,Online,1,163.8,2,0,2022-09-23,0,2,Not Canceled
INNHG_131394,141,Online,1,163.8,3,0,2022-09-23,0,2,Not Canceled
INNHG_131395,141,Online,1,123.8,2,0,2022-09-23,0,2,Not Canceled
INNHG_131396,19,Online,1,117.81,1,1,2022-09-23,0,2,Not Canceled
INNHG_131397,19,Online,1,149.0,1,0,2022-09-23,0,2,Not Canceled
INNHG_131398,18,Online,1,130.13,2,0,2022-09-23,0,2,Not Canceled
INNHG_131399,115,Online,1,96.33,2,1,2022-09-23,0,2,Not Canceled
INNHG_131400,27,Online,1,234.35,2,1,2022-09-23,0,2,Not Canceled
INNHG_131401,141,Online,1,147.6,2,0,2022-09-23,0,2,Not Canceled
INNHG_131402,141,Online,1,163.8,3,0,2022-09-23,0,2,Not Canceled
INNHG_131403,141,Online,1,128.8,2,0,2022-09-23,0,2,Not Canceled
INNHG_131404,111,Online,3,154.5,2,1,2022-09-23,0,2,Not Canceled
INNHG_131405,141,Online,1,128.8,2,0,2022-09-23,0,2,Not Canceled
INNHG_131406,141,Online,1,128.8,2,0,2022-09-23,0,2,Not Canceled
INNHG_131407,141,Online,1,163.8,2,0,2022-09-23,0,2,Not Canceled
INNHG_131408,144,Online,2,129.6,2,2,2022-09-23,0,3,Not Canceled
INNHG_131409,114,Online,2,135.9,2,1,2022-09-23,0,2,Not Canceled
INNHG_131410,141,Online,1,163.8,3,0,2022-09-23,0,2,Not Canceled
INNHG_131411,141,Online,1,147.6,2,0,2022-09-23,0,2,Not Canceled
INNHG_131412,19,Online,1,107.03,2,1,2022-09-23,0,2,Not Canceled
INNHG_131413,144,Online,2,129.6,2,2,2022-09-23,0,3,Not Canceled
INNHG_131414,19,Online,1,139.0,2,1,2022-09-23,0,2,Not Canceled
INNHG_131415,214,Offline,1,80.75,2,1,2022-09-23,0,2,Not Canceled
INNHG_131416,141,Online,1,163.8,3,0,2022-09-23,0,2,Not Canceled
INNHG_131417,12,Online,1,134.1,2,1,2022-09-23,0,2,Not Canceled
INNHG_131418,19,Online,3,139.0,2,1,2022-09-23,0,2,Not Canceled
INNHG_131419,141,Online,1,123.8,2,0,2022-09-23,0,2,Not Canceled
INNHG_131420,21,Online,2,170.0,2,0,2022-09-23,1,2,Not Canceled
INNHG_131421,141,Online,1,163.8,3,0,2022-09-23,0,2,Not Canceled
INNHG_131422,19,Online,1,139.0,1,1,2022-09-23,0,2,Not Canceled
INNHG_131423,19,Online,1,139.13,2,0,2022-09-23,0,2,Not Canceled
INNHG_131424,18,Online,2,149.0,1,0,2022-09-23,0,2,Not Canceled
INNHG_131425,141,Online,1,163.8,3,0,2022-09-23,0,2,Not Canceled
INNHG_131426,254,Online,0,119.7,1,0,2022-09-23,0,2,Canceled
INNHG_131427,151,Online,1,162.0,3,2,2022-09-23,0,2,Canceled
INNHG_131428,112,Online,1,134.1,2,1,2022-09-23,0,2,Canceled
INNHG_131429,29,Online,0,210.03,2,1,2022-09-23,0,2,Canceled
INNHG_131430,217,Online,1,159.3,3,1,2022-09-23,0,2,Canceled
INNHG_131431,18,Online,1,159.0,1,0,2022-09-23,0,1,Canceled
INNHG_131432,163,Online,0,159.3,3,0,2022-09-23,0,1,Canceled
INNHG_131433,110,Online,0,168.3,3,0,2022-09-23,0,2,Canceled
INNHG_131434,234,Online,2,159.3,3,1,2022-09-23,0,2,Canceled
INNHG_131435,206,Online,0,132.77,2,2,2022-09-23,0,3,Canceled
INNHG_131436,163,Online,2,126.9,2,0,2022-09-23,0,1,Canceled
INNHG_131437,19,Online,1,159.0,2,1,2022-09-23,0,2,Canceled
INNHG_131438,193,Online,0,126.9,2,0,2022-09-23,0,2,Canceled
INNHG_131439,275,Online,2,118.2,2,1,2022-09-23,0,2,Canceled
INNHG_131440,151,Online,2,162.0,3,2,2022-09-23,0,2,Canceled
INNHG_131441,206,Online,0,132.77,2,2,2022-09-23,0,3,Canceled
INNHG_131442,297,Online,1,118.0,2,0,2022-09-23,0,2,Canceled
INNHG_131443,110,Online,0,149.4,2,0,2022-09-23,0,2,Canceled
INNHG_131444,121,Online,1,129.6,2,2,2022-09-24,0,2,Not Canceled
INNHG_131445,3,Offline,0,90.0,1,0,2022-09-24,0,1,Not Canceled
INNHG_131446,35,Online,1,139.14,2,2,2022-09-24,0,3,Not Canceled
INNHG_131447,68,Online,2,149.4,2,2,2022-09-24,0,2,Not Canceled
INNHG_131448,20,Online,1,145.0,2,2,2022-09-24,0,3,Not Canceled
