customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST5147,0,Yes,No,37,Yes,DSL,One year,Mailed check,61.73,2284.01,Yes
CUST5148,0,Yes,No,60,Yes,Fiber optic,Two year,Credit card,91.77,5506.20,Yes
CUST5149,1,No,Yes,12,Yes,No,One year,Mailed check,70.75,849.00,No
CUST5150,1,No,No,32,Yes,Fiber optic,Two year,Electronic check,28.39,908.48,Yes
CUST5151,1,Yes,Yes,4,No,No,One year,Credit card,118.21,472.84,Yes
CUST5152,1,Yes,Yes,33,Yes,Fiber optic,Month-to-month,Mailed check,28.60,943.80,No
CUST5153,1,No,No,43,No,Fiber optic,Month-to-month,Electronic check,35.84,1541.12,Yes
CUST5154,1,Yes,Yes,9,Yes,DSL,One year,Credit card,62.03,558.27,Yes
CUST5155,1,No,Yes,51,Yes,Fiber optic,Two year,Bank transfer,114.46,5837.46,No
CUST5156,0,Yes,No,20,No,Fiber optic,One year,Bank transfer,49.31,986.20,No
CUST5157,0,No,Yes,39,Yes,No,Month-to-month,Credit card,76.87,2997.93,Yes
CUST5158,1,No,Yes,23,No,No,One year,Credit card,72.14,1659.22,No
CUST5159,0,Yes,No,41,Yes,No,Two year,Electronic check,53.01,2173.41,No
CUST5160,0,Yes,Yes,44,No,Fiber optic,Two year,Mailed check,89.63,3943.72,Yes
CUST5161,1,Yes,Yes,35,Yes,No,Two year,Mailed check,70.15,2455.25,No
CUST5162,0,Yes,No,23,Yes,No,Two year,Credit card,77.83,1790.09,Yes
CUST5163,0,No,No,58,No,Fiber optic,Month-to-month,Bank transfer,41.02,2379.16,Yes
CUST5164,1,Yes,No,48,No,No,Two year,Mailed check,112.65,5407.20,Yes
CUST5165,0,No,Yes,58,No,DSL,Two year,Credit card,31.06,1801.48,No
CUST5166,1,Yes,No,57,Yes,DSL,Month-to-month,Mailed check,89.03,5074.71,No
CUST5167,1,No,Yes,39,Yes,No,Two year,Electronic check,108.59,4235.01,No
CUST5168,0,Yes,No,28,Yes,No,Month-to-month,Credit card,28.40,795.20,Yes
CUST5169,0,Yes,Yes,64,Yes,No,Two year,Bank transfer,22.88,1464.32,No
CUST5170,0,No,Yes,62,Yes,Fiber optic,Two year,Bank transfer,53.32,3305.84,No
CUST5171,1,Yes,No,62,Yes,DSL,Two year,Electronic check,98.99,6137.38,Yes
CUST5172,1,Yes,Yes,26,No,DSL,Two year,Electronic check,91.74,2385.24,Yes
CUST5173,1,Yes,Yes,51,Yes,No,One year,Bank transfer,102.22,5213.22,Yes
CUST5174,0,Yes,No,50,Yes,No,One year,Bank transfer,59.75,2987.50,No
CUST5175,0,Yes,Yes,36,No,Fiber optic,Two year,Electronic check,119.38,4297.68,No
CUST5176,1,No,Yes,26,No,Fiber optic,Two year,Bank transfer,56.61,1471.86,No
CUST5177,0,Yes,Yes,33,No,DSL,Two year,Bank transfer,100.54,3317.82,No
CUST5178,0,No,No,68,No,Fiber optic,One year,Mailed check,55.08,3745.44,No
CUST5179,1,Yes,No,8,No,DSL,Two year,Bank transfer,41.84,334.72,No
CUST5180,1,Yes,No,66,Yes,No,Month-to-month,Electronic check,53.67,3542.22,Yes
CUST5181,0,No,No,23,Yes,No,One year,Mailed check,39.27,903.21,No
CUST5182,1,No,No,70,No,DSL,One year,Mailed check,32.91,2303.70,No
CUST5183,0,No,No,55,No,No,One year,Bank transfer,56.40,3102.00,Yes
CUST5184,1,No,No,43,Yes,Fiber optic,Two year,Mailed check,34.68,1491.24,Yes
CUST5185,1,No,No,21,No,No,Month-to-month,Credit card,70.23,1474.83,No
CUST5186,1,Yes,Yes,22,Yes,No,One year,Electronic check,23.54,517.88,No
CUST5187,0,No,Yes,9,Yes,DSL,Month-to-month,Electronic check,63.13,568.17,No
CUST5188,0,No,Yes,34,No,Fiber optic,Month-to-month,Bank transfer,115.80,3937.20,Yes
CUST5189,1,Yes,Yes,59,Yes,Fiber optic,Month-to-month,Bank transfer,55.88,3296.92,No
CUST5190,1,Yes,No,26,Yes,No,Two year,Electronic check,33.76,877.76,Yes
CUST5191,1,No,Yes,1,Yes,No,Two year,Electronic check,50.52,50.52,No
CUST5192,0,No,Yes,5,Yes,Fiber optic,Two year,Bank transfer,99.13,495.65,Yes
CUST5193,1,No,Yes,41,No,Fiber optic,One year,Electronic check,51.37,2106.17,No
CUST5194,1,Yes,Yes,63,No,DSL,One year,Bank transfer,58.35,3676.05,Yes
CUST5195,1,No,Yes,22,No,No,Month-to-month,Mailed check,98.88,2175.36,Yes
CUST5196,1,Yes,No,68,No,No,One year,Credit card,46.06,3132.08,Yes
CUST5197,0,Yes,No,48,No,Fiber optic,Two year,Credit card,67.83,3255.84,Yes
CUST5198,0,Yes,Yes,66,Yes,DSL,Two year,Credit card,26.32,1737.12,No
CUST5199,1,Yes,Yes,16,Yes,Fiber optic,Two year,Mailed check,37.41,598.56,Yes
CUST5200,0,No,Yes,53,Yes,No,Two year,Bank transfer,40.94,2169.82,No
CUST5201,0,Yes,Yes,65,Yes,No,Month-to-month,Bank transfer,66.36,4313.40,No
CUST5202,0,Yes,No,64,No,No,One year,Bank transfer,102.10,6534.40,Yes
CUST5203,1,No,Yes,68,No,No,Two year,Electronic check,55.45,3770.60,Yes
CUST5204,0,Yes,No,63,Yes,DSL,Month-to-month,Credit card,58.05,3657.15,Yes
CUST5205,0,No,Yes,62,No,No,One year,Bank transfer,50.10,3106.20,Yes
CUST5206,0,Yes,No,71,Yes,Fiber optic,Month-to-month,Bank transfer,52.05,3695.55,No
CUST5207,1,No,No,45,Yes,DSL,Two year,Mailed check,60.35,2715.75,Yes
CUST5208,1,Yes,No,52,No,DSL,Two year,Bank transfer,109.94,5716.88,Yes
CUST5209,0,Yes,Yes,65,No,No,Two year,Credit card,22.44,1458.60,Yes
CUST5210,0,No,Yes,2,No,DSL,One year,Bank transfer,82.46,164.92,No
CUST5211,1,Yes,No,49,Yes,No,Two year,Mailed check,108.77,5329.73,Yes
CUST5212,1,Yes,Yes,22,No,DSL,One year,Credit card,61.70,1357.40,Yes
CUST5213,0,No,Yes,29,Yes,DSL,Month-to-month,Electronic check,85.09,2467.61,Yes
CUST5214,0,Yes,No,35,No,Fiber optic,One year,Bank transfer,78.57,2749.95,Yes
CUST5215,1,Yes,Yes,24,Yes,Fiber optic,Month-to-month,Bank transfer,53.86,1292.64,No
CUST5216,1,No,No,30,No,Fiber optic,One year,Bank transfer,33.74,1012.20,Yes
CUST5217,0,No,Yes,42,Yes,DSL,Two year,Bank transfer,41.96,1762.32,No
CUST5218,1,No,Yes,71,Yes,Fiber optic,Two year,Mailed check,25.74,1827.54,Yes
CUST5219,0,No,No,50,No,Fiber optic,Month-to-month,Mailed check,96.47,4823.50,No
CUST5220,0,No,No,71,Yes,Fiber optic,One year,Credit card,73.28,5202.88,Yes
CUST5221,0,Yes,No,60,No,DSL,One year,Mailed check,98.56,5913.60,Yes
CUST5222,1,No,No,30,No,No,Month-to-month,Bank transfer,49.02,1470.60,Yes
CUST5223,0,Yes,Yes,12,No,Fiber optic,One year,Credit card,100.47,1205.64,Yes
CUST5224,0,No,Yes,49,Yes,DSL,One year,Electronic check,50.92,2495.08,No
CUST5225,1,Yes,Yes,46,No,DSL,Month-to-month,Credit card,32.13,1477.98,No
CUST5226,1,Yes,No,43,Yes,No,Month-to-month,Bank transfer,73.38,3155.34,Yes
CUST5227,0,No,Yes,2,No,Fiber optic,Month-to-month,Bank transfer,114.53,229.06,Yes
CUST5228,0,Yes,Yes,54,No,DSL,One year,Electronic check,61.44,3317.76,No
CUST5229,1,Yes,Yes,35,Yes,DSL,Month-to-month,Bank transfer,71.54,2503.90,No
CUST5230,1,No,No,52,Yes,DSL,Month-to-month,Credit card,65.13,3386.76,Yes
CUST5231,1,No,No,33,No,No,Month-to-month,Mailed check,65.74,2169.42,No
CUST5232,0,No,Yes,72,Yes,Fiber optic,Month-to-month,Mailed check,41.44,2983.68,No
CUST5233,0,No,Yes,51,No,DSL,Two year,Credit card,62.25,3174.75,Yes
CUST5234,0,Yes,No,26,Yes,DSL,Two year,Credit card,69.69,1811.94,No
CUST5235,1,Yes,No,62,Yes,DSL,Two year,Credit card,94.49,5858.38,No
CUST5236,0,Yes,No,61,No,DSL,Month-to-month,Electronic check,33.98,2072.78,Yes
CUST5237,1,Yes,No,26,Yes,Fiber optic,One year,Mailed check,77.16,2006.16,Yes
CUST5238,0,Yes,Yes,37,No,Fiber optic,Two year,Electronic check,86.22,3190.14,No
CUST5239,1,Yes,No,30,No,DSL,Month-to-month,Electronic check,58.28,1748.40,Yes
CUST5240,0,No,Yes,11,Yes,DSL,Two year,Bank transfer,74.92,824.12,Yes
CUST5241,0,Yes,No,53,No,DSL,Two year,Mailed check,91.07,4826.71,No
CUST5242,1,Yes,Yes,41,Yes,No,Month-to-month,Electronic check,66.51,2726.91,Yes
CUST5243,1,Yes,Yes,5,Yes,No,Month-to-month,Credit card,53.34,266.70,Yes
CUST5244,0,No,No,66,No,No,Two year,Credit card,102.47,6763.02,No
CUST5245,1,No,Yes,13,Yes,DSL,Month-to-month,Credit card,118.88,1545.44,Yes
CUST5246,1,No,Yes,63,No,No,Two year,Bank transfer,41.66,2624.58,Yes
CUST5247,0,No,Yes,25,No,Fiber optic,Two year,Electronic check,108.94,2723.50,Yes
CUST5248,1,Yes,No,44,Yes,No,Two year,Mailed check,74.54,3279.76,Yes
CUST5249,0,Yes,No,14,Yes,DSL,Two year,Mailed check,64.79,907.06,Yes
CUST5250,0,Yes,No,69,No,Fiber optic,One year,Bank transfer,109.32,7543.08,No
CUST5251,1,No,Yes,59,No,DSL,One year,Credit card,111.03,6550.77,Yes
CUST5252,1,Yes,Yes,56,No,Fiber optic,Month-to-month,Credit card,47.27,2647.12,Yes
CUST5253,0,Yes,Yes,52,Yes,No,One year,Electronic check,55.84,2903.68,No
CUST5254,0,Yes,Yes,66,Yes,No,One year,Mailed check,105.19,6942.54,No
CUST5255,0,No,No,68,No,Fiber optic,Month-to-month,Mailed check,69.08,4697.44,No
CUST5256,0,No,Yes,12,Yes,Fiber optic,Two year,Credit card,48.80,585.60,Yes
CUST5257,0,No,Yes,68,No,DSL,One year,Credit card,116.22,7902.96,No
CUST5258,0,Yes,Yes,43,Yes,Fiber optic,One year,Mailed check,41.70,1793.10,Yes
CUST5259,1,Yes,No,6,No,DSL,One year,Mailed check,81.03,486.18,No
CUST5260,1,Yes,Yes,15,No,Fiber optic,One year,Mailed check,62.79,941.85,No
CUST5261,1,Yes,No,42,No,Fiber optic,Two year,Electronic check,65.13,2735.46,Yes
CUST5262,0,No,No,31,No,No,Month-to-month,Electronic check,30.60,948.60,Yes
CUST5263,1,Yes,Yes,53,No,No,One year,Credit card,45.71,2422.63,No
CUST5264,0,No,Yes,6,No,DSL,One year,Bank transfer,36.70,220.20,Yes
CUST5265,0,Yes,Yes,33,Yes,DSL,One year,Credit card,94.96,3133.68,No
CUST5266,1,No,Yes,29,No,DSL,One year,Mailed check,89.77,2603.33,Yes
CUST5267,0,Yes,No,21,No,Fiber optic,Month-to-month,Bank transfer,99.41,2087.61,No
CUST5268,0,Yes,No,54,No,Fiber optic,Two year,Electronic check,89.93,4856.22,Yes
CUST5269,0,No,No,56,No,DSL,Month-to-month,Credit card,32.87,1840.72,No
CUST5270,0,No,No,21,No,Fiber optic,One year,Electronic check,117.86,2475.06,Yes
CUST5271,0,Yes,No,55,Yes,No,One year,Bank transfer,38.85,2136.75,No
CUST5272,0,Yes,No,58,No,Fiber optic,Month-to-month,Electronic check,55.04,3192.32,Yes
CUST5273,1,Yes,No,64,No,No,Two year,Mailed check,90.69,5804.16,Yes
CUST5274,0,No,No,46,No,DSL,Two year,Mailed check,34.04,1565.84,Yes
CUST5275,0,Yes,No,22,No,Fiber optic,Two year,Electronic check,37.05,815.10,Yes
CUST5276,0,No,No,60,Yes,DSL,Two year,Credit card,107.66,6459.60,Yes
CUST5277,0,Yes,Yes,11,Yes,No,Month-to-month,Mailed check,53.20,585.20,No
CUST5278,1,Yes,Yes,47,No,DSL,Month-to-month,Bank transfer,86.56,4068.32,No
CUST5279,1,Yes,Yes,31,No,No,Two year,Credit card,105.87,3281.97,Yes
CUST5280,0,Yes,No,18,Yes,No,Month-to-month,Electronic check,117.32,2111.76,Yes
CUST5281,0,No,Yes,22,No,DSL,Month-to-month,Bank transfer,41.03,902.66,No
CUST5282,0,No,No,56,Yes,No,One year,Electronic check,32.29,1808.24,No
CUST5283,1,Yes,No,17,No,DSL,Month-to-month,Credit card,94.07,1599.19,Yes
CUST5284,1,Yes,Yes,38,Yes,DSL,Month-to-month,Mailed check,38.82,1475.16,No
CUST5285,1,Yes,No,25,Yes,DSL,Two year,Mailed check,78.02,1950.50,No
CUST5286,1,No,Yes,32,No,No,Month-to-month,Mailed check,73.26,2344.32,Yes
CUST5287,0,Yes,No,15,No,No,Two year,Mailed check,75.99,1139.85,No
CUST5288,1,No,No,13,No,Fiber optic,One year,Bank transfer,84.98,1104.74,Yes
CUST5289,1,No,Yes,58,No,DSL,One year,Bank transfer,105.09,6095.22,No
CUST5290,0,No,Yes,50,Yes,DSL,Month-to-month,Credit card,47.18,2359.00,No
CUST5291,0,No,Yes,11,Yes,DSL,Month-to-month,Credit card,75.52,830.72,Yes
CUST5292,1,Yes,Yes,13,No,DSL,Two year,Credit card,53.67,697.71,Yes
CUST5293,1,Yes,Yes,50,Yes,DSL,One year,Electronic check,51.87,2593.50,Yes
CUST5294,1,No,Yes,38,No,DSL,Two year,Mailed check,22.04,837.52,Yes
CUST5295,1,Yes,No,1,No,DSL,Month-to-month,Mailed check,79.94,79.94,No
CUST5296,0,Yes,No,39,No,Fiber optic,One year,Credit card,117.25,4572.75,No
CUST5297,0,Yes,No,27,Yes,Fiber optic,Month-to-month,Credit card,96.13,2595.51,Yes
CUST5298,1,No,No,36,No,DSL,One year,Bank transfer,44.28,1594.08,No
CUST5299,1,Yes,Yes,32,Yes,DSL,Two year,Mailed check,91.61,2931.52,Yes
CUST5300,1,Yes,No,41,No,Fiber optic,Month-to-month,Mailed check,49.73,2038.93,No
CUST5301,1,Yes,No,15,Yes,Fiber optic,Month-to-month,Mailed check,95.36,1430.40,No
CUST5302,1,Yes,Yes,31,Yes,DSL,One year,Bank transfer,105.49,3270.19,Yes
CUST5303,0,Yes,No,6,Yes,DSL,Two year,Credit card,53.43,320.58,No
CUST5304,0,Yes,Yes,52,Yes,Fiber optic,One year,Bank transfer,20.22,1051.44,Yes
CUST5305,0,Yes,Yes,22,No,Fiber optic,One year,Credit card,50.50,1111.00,Yes
CUST5306,1,Yes,Yes,31,Yes,DSL,One year,Credit card,40.59,1258.29,Yes
CUST5307,1,Yes,No,46,Yes,Fiber optic,Month-to-month,Credit card,81.86,3765.56,Yes
CUST5308,0,Yes,Yes,67,No,DSL,Two year,Credit card,49.01,3283.67,Yes
CUST5309,0,No,No,43,Yes,No,Two year,Mailed check,23.60,1014.80,No
CUST5310,1,Yes,No,1,No,DSL,Two year,Bank transfer,73.13,73.13,Yes
CUST5311,0,No,No,44,Yes,DSL,One year,Mailed check,107.47,4728.68,No
CUST5312,1,Yes,Yes,57,No,DSL,Two year,Electronic check,65.13,3712.41,No
CUST5313,1,No,Yes,9,Yes,Fiber optic,Two year,Mailed check,57.63,518.67,Yes
CUST5314,0,No,Yes,5,Yes,DSL,Month-to-month,Credit card,37.85,189.25,No
CUST5315,0,Yes,No,9,Yes,DSL,Month-to-month,Credit card,58.74,528.66,No
CUST5316,0,No,No,45,Yes,Fiber optic,Month-to-month,Credit card,53.09,2389.05,No
CUST5317,1,No,Yes,24,No,No,One year,Mailed check,119.49,2867.76,Yes
CUST5318,1,No,No,42,Yes,No,Month-to-month,Credit card,23.05,968.10,No
CUST5319,0,Yes,Yes,22,No,Fiber optic,Two year,Electronic check,43.88,965.36,No
CUST5320,1,No,Yes,60,No,DSL,Month-to-month,Mailed check,26.86,1611.60,No
CUST5321,1,No,No,37,No,No,One year,Mailed check,105.74,3912.38,Yes
CUST5322,1,Yes,No,39,No,No,Month-to-month,Electronic check,61.73,2407.47,No
CUST5323,0,No,Yes,53,Yes,Fiber optic,Two year,Mailed check,99.63,5280.39,No
CUST5324,1,No,No,28,Yes,No,Month-to-month,Credit card,89.22,2498.16,Yes
CUST5325,0,No,Yes,15,Yes,No,Month-to-month,Credit card,112.80,1692.00,No
CUST5326,0,Yes,Yes,60,Yes,Fiber optic,Month-to-month,Electronic check,22.38,1342.80,No
CUST5327,1,No,No,60,Yes,No,One year,Electronic check,40.73,2443.80,No
CUST5328,0,Yes,Yes,6,Yes,DSL,One year,Mailed check,90.20,541.20,Yes
CUST5329,1,No,No,52,No,Fiber optic,One year,Mailed check,78.52,4083.04,Yes
CUST5330,0,No,Yes,12,No,DSL,One year,Mailed check,89.47,1073.64,No
CUST5331,0,No,No,19,Yes,DSL,One year,Credit card,77.55,1473.45,No
CUST5332,1,No,No,2,Yes,Fiber optic,Month-to-month,Electronic check,78.10,156.20,No
CUST5333,0,Yes,Yes,55,Yes,No,Month-to-month,Credit card,113.26,6229.30,Yes
CUST5334,0,No,No,15,No,Fiber optic,One year,Electronic check,112.13,1681.95,No
CUST5335,0,Yes,No,64,Yes,No,One year,Bank transfer,23.80,1523.20,Yes
CUST5336,1,No,Yes,69,Yes,DSL,Month-to-month,Electronic check,61.37,4234.53,Yes
CUST5337,1,Yes,No,15,Yes,No,Two year,Bank transfer,71.06,1065.90,No
CUST5338,0,No,Yes,43,No,DSL,Month-to-month,Electronic check,55.79,2398.97,No
CUST5339,0,No,No,17,No,DSL,One year,Credit card,24.96,424.32,No
CUST5340,0,Yes,Yes,24,Yes,DSL,Month-to-month,Mailed check,67.23,1613.52,Yes
CUST5341,1,Yes,Yes,30,No,Fiber optic,One year,Mailed check,117.57,3527.10,No
CUST5342,1,Yes,Yes,67,No,No,Month-to-month,Mailed check,27.22,1823.74,Yes
CUST5343,0,Yes,Yes,51,No,No,Month-to-month,Bank transfer,101.67,5185.17,No
CUST5344,1,No,No,60,Yes,No,Month-to-month,Mailed check,39.57,2374.20,No
CUST5345,1,Yes,Yes,3,Yes,DSL,Two year,Credit card,77.68,233.04,No
CUST5346,1,Yes,No,5,No,Fiber optic,Month-to-month,Credit card,58.70,293.50,No
CUST5347,1,Yes,Yes,28,No,No,Month-to-month,Electronic check,54.90,1537.20,No
CUST5348,0,No,No,11,No,No,Two year,Mailed check,107.04,1177.44,Yes
CUST5349,1,No,Yes,72,Yes,Fiber optic,Month-to-month,Credit card,117.35,8449.20,No
CUST5350,1,No,No,72,No,No,Two year,Mailed check,58.67,4224.24,Yes
CUST5351,0,No,No,15,No,Fiber optic,Two year,Electronic check,84.04,1260.60,No
CUST5352,0,Yes,Yes,48,Yes,Fiber optic,Two year,Bank transfer,75.64,3630.72,No
CUST5353,1,No,Yes,46,No,No,Month-to-month,Credit card,27.69,1273.74,No
CUST5354,1,Yes,Yes,28,No,Fiber optic,One year,Credit card,24.12,675.36,No
CUST5355,0,No,No,7,Yes,Fiber optic,Month-to-month,Mailed check,97.34,681.38,No
CUST5356,0,Yes,No,71,No,No,One year,Bank transfer,59.45,4220.95,Yes
CUST5357,0,Yes,No,6,No,DSL,One year,Credit card,50.76,304.56,No
CUST5358,1,Yes,No,58,No,No,Two year,Bank transfer,118.56,6876.48,No
CUST5359,1,Yes,Yes,68,No,No,Two year,Mailed check,28.52,1939.36,Yes
CUST5360,0,Yes,Yes,55,Yes,DSL,Two year,Electronic check,46.91,2580.05,Yes
CUST5361,1,No,Yes,67,Yes,Fiber optic,Two year,Credit card,105.68,7080.56,No
CUST5362,0,Yes,Yes,49,Yes,No,Month-to-month,Bank transfer,61.50,3013.50,Yes
CUST5363,1,Yes,No,51,No,DSL,Month-to-month,Electronic check,78.42,3999.42,No
CUST5364,0,Yes,No,59,Yes,DSL,One year,Bank transfer,24.84,1465.56,Yes
CUST5365,0,Yes,Yes,6,Yes,No,Month-to-month,Mailed check,112.03,672.18,No
CUST5366,1,No,No,51,No,No,Month-to-month,Electronic check,33.69,1718.19,No
CUST5367,1,No,Yes,38,Yes,DSL,One year,Credit card,41.34,1570.92,No
CUST5368,1,Yes,No,11,No,No,Month-to-month,Credit card,35.68,392.48,No
CUST5369,1,Yes,No,52,No,DSL,Month-to-month,Electronic check,69.75,3627.00,No
CUST5370,1,Yes,No,20,No,No,Two year,Bank transfer,101.69,2033.80,No
CUST5371,1,Yes,No,10,Yes,DSL,Two year,Electronic check,46.69,466.90,Yes
CUST5372,0,No,No,26,Yes,No,One year,Mailed check,34.23,889.98,No
CUST5373,1,No,No,48,No,No,Two year,Credit card,60.99,2927.52,Yes
CUST5374,0,Yes,Yes,14,Yes,No,Month-to-month,Electronic check,118.17,1654.38,No
CUST5375,0,Yes,No,59,No,Fiber optic,Two year,Credit card,21.11,1245.49,No
CUST5376,1,Yes,Yes,12,Yes,No,Two year,Electronic check,70.40,844.80,Yes
CUST5377,0,Yes,Yes,23,Yes,DSL,One year,Bank transfer,86.94,1999.62,Yes
CUST5378,0,Yes,Yes,72,Yes,DSL,Month-to-month,Credit card,100.67,7248.24,Yes
CUST5379,1,No,Yes,39,Yes,Fiber optic,One year,Electronic check,94.62,3690.18,No
CUST5380,1,No,Yes,9,Yes,Fiber optic,Month-to-month,Electronic check,27.44,246.96,No
CUST5381,1,Yes,Yes,25,No,Fiber optic,Month-to-month,Mailed check,66.19,1654.75,Yes
CUST5382,0,No,No,17,Yes,No,Month-to-month,Credit card,27.87,473.79,Yes
CUST5383,1,No,No,42,Yes,No,Two year,Electronic check,81.99,3443.58,No
CUST5384,1,No,No,29,Yes,DSL,One year,Mailed check,27.70,803.30,No
CUST5385,1,Yes,Yes,60,Yes,DSL,Month-to-month,Electronic check,24.84,1490.40,No
CUST5386,1,No,Yes,67,Yes,No,Two year,Credit card,50.60,3390.20,Yes
CUST5387,0,No,Yes,57,No,DSL,One year,Electronic check,113.88,6491.16,No
CUST5388,1,Yes,No,72,No,No,Two year,Credit card,91.00,6552.00,No
CUST5389,0,No,No,14,No,Fiber optic,Two year,Credit card,20.40,285.60,No
CUST5390,1,Yes,No,39,Yes,No,Month-to-month,Mailed check,48.47,1890.33,Yes
CUST5391,0,No,Yes,16,Yes,No,One year,Electronic check,21.75,348.00,No
CUST5392,0,Yes,Yes,18,No,No,Two year,Credit card,49.43,889.74,Yes
CUST5393,0,Yes,Yes,20,No,DSL,Two year,Electronic check,88.55,1771.00,Yes
CUST5394,1,No,No,46,No,No,Two year,Bank transfer,95.98,4415.08,No
CUST5395,0,No,Yes,45,No,No,Two year,Bank transfer,100.41,4518.45,No
CUST5396,1,Yes,Yes,4,Yes,No,Month-to-month,Electronic check,111.00,444.00,No
CUST5397,1,Yes,Yes,20,No,Fiber optic,Month-to-month,Mailed check,56.58,1131.60,Yes
CUST5398,1,No,Yes,11,Yes,No,One year,Bank transfer,106.26,1168.86,No
CUST5399,1,No,No,65,No,No,Two year,Credit card,92.77,6030.05,Yes
CUST5400,1,No,No,18,Yes,No,Month-to-month,Electronic check,73.78,1328.04,Yes
CUST5401,0,No,Yes,39,Yes,DSL,One year,Credit card,115.46,4502.94,No
CUST5402,1,Yes,Yes,44,Yes,Fiber optic,One year,Credit card,114.77,5049.88,No
CUST5403,0,Yes,No,18,No,Fiber optic,Month-to-month,Bank transfer,109.76,1975.68,Yes
CUST5404,0,Yes,No,47,Yes,No,Month-to-month,Credit card,40.22,1890.34,No
CUST5405,0,No,Yes,31,Yes,No,Two year,Electronic check,40.79,1264.49,Yes
CUST5406,0,No,No,39,No,DSL,Month-to-month,Mailed check,110.10,4293.90,No
CUST5407,0,Yes,No,38,No,No,Month-to-month,Bank transfer,59.79,2272.02,No
CUST5408,0,Yes,Yes,47,No,DSL,Month-to-month,Bank transfer,99.74,4687.78,No
CUST5409,0,Yes,No,70,No,No,One year,Electronic check,88.69,6208.30,No
CUST5410,1,Yes,No,8,No,DSL,Month-to-month,Mailed check,96.24,769.92,No
CUST5411,0,Yes,No,65,No,Fiber optic,One year,Mailed check,22.63,1470.95,No
CUST5412,1,Yes,No,13,Yes,No,One year,Credit card,63.00,819.00,No
CUST5413,0,No,Yes,55,Yes,DSL,Month-to-month,Mailed check,105.71,5814.05,No
CUST5414,0,Yes,No,43,No,DSL,One year,Electronic check,68.99,2966.57,Yes
CUST5415,0,Yes,No,4,No,No,Two year,Mailed check,89.01,356.04,No
CUST5416,0,Yes,Yes,71,Yes,DSL,Two year,Mailed check,95.60,6787.60,Yes
CUST5417,1,Yes,No,60,Yes,No,One year,Credit card,32.08,1924.80,Yes
CUST5418,1,Yes,Yes,12,Yes,No,Month-to-month,Credit card,35.57,426.84,Yes
CUST5419,1,Yes,Yes,59,No,DSL,Month-to-month,Electronic check,92.46,5455.14,No
CUST5420,0,Yes,No,54,Yes,DSL,One year,Mailed check,25.46,1374.84,No
CUST5421,0,No,No,44,Yes,DSL,Month-to-month,Mailed check,54.19,2384.36,Yes
CUST5422,0,Yes,No,16,No,Fiber optic,One year,Bank transfer,111.81,1788.96,No
CUST5423,1,No,No,6,No,No,Two year,Mailed check,77.44,464.64,Yes
CUST5424,0,No,No,14,No,No,One year,Bank transfer,111.05,1554.70,No
CUST5425,1,No,Yes,58,Yes,Fiber optic,One year,Credit card,50.94,2954.52,Yes
CUST5426,1,Yes,No,31,No,Fiber optic,Two year,Credit card,83.66,2593.46,No
CUST5427,0,Yes,Yes,41,Yes,DSL,Two year,Credit card,48.67,1995.47,Yes
CUST5428,0,Yes,No,35,Yes,No,One year,Bank transfer,31.11,1088.85,Yes
CUST5429,1,Yes,Yes,10,No,Fiber optic,Two year,Bank transfer,119.07,1190.70,Yes
CUST5430,1,Yes,No,30,Yes,Fiber optic,Two year,Bank transfer,37.62,1128.60,No
CUST5431,1,Yes,No,44,No,No,Month-to-month,Mailed check,38.85,1709.40,Yes
CUST5432,0,Yes,No,55,No,No,Two year,Credit card,104.19,5730.45,Yes
CUST5433,0,Yes,No,71,No,No,Two year,Bank transfer,100.22,7115.62,No
CUST5434,0,Yes,No,18,No,DSL,One year,Credit card,117.78,2120.04,No
CUST5435,0,Yes,Yes,39,Yes,Fiber optic,Two year,Bank transfer,27.17,1059.63,No
CUST5436,0,No,No,42,No,DSL,One year,Bank transfer,29.41,1235.22,Yes
CUST5437,0,Yes,No,54,Yes,No,Month-to-month,Credit card,64.87,3502.98,Yes
CUST5438,1,Yes,No,30,Yes,No,One year,Mailed check,79.17,2375.10,No
CUST5439,1,Yes,Yes,20,No,Fiber optic,One year,Electronic check,23.80,476.00,No
CUST5440,1,No,No,42,Yes,DSL,Month-to-month,Bank transfer,35.84,1505.28,No
CUST5441,0,Yes,Yes,5,No,DSL,Month-to-month,Credit card,90.33,451.65,Yes
CUST5442,1,Yes,No,50,No,DSL,Two year,Credit card,86.85,4342.50,No
CUST5443,0,No,Yes,41,No,No,One year,Bank transfer,28.97,1187.77,Yes
CUST5444,0,Yes,No,39,Yes,Fiber optic,One year,Credit card,113.17,4413.63,No
CUST5445,1,No,No,57,No,DSL,One year,Electronic check,45.48,2592.36,Yes
CUST5446,0,No,Yes,57,No,No,Month-to-month,Mailed check,108.72,6197.04,No
CUST5447,1,No,No,37,Yes,No,One year,Bank transfer,112.30,4155.10,Yes
CUST5448,1,No,Yes,7,No,DSL,Two year,Credit card,69.01,483.07,Yes
CUST5449,0,Yes,No,5,No,Fiber optic,Month-to-month,Credit card,61.20,306.00,Yes
CUST5450,1,No,No,51,No,Fiber optic,One year,Credit card,47.81,2438.31,No
